TotalCases,TotalDeaths,POPEST_2018_B_U18,POPEST_2018_B_18TO64,POPEST_2018_B_65PLUS,POPEST_2018_B_85PLUS,UNEMPLOYED,VETPOP_2019_65TO84,VETPOP_2019_85PLUS,VETPOP_2019_TOTAL,HOUSEHOLD_SIZE,HOUSING_UNITS,AREA_TOTAL,AREA_WATER,PER_AREA_WATER,DENSITY_POP,DENSITY_HOUSE,PER_OBESITY,PER_DIABETES,OVERCROWDING,PER_DRIVE_ALONE,PER_RURAL,POP_RURAL,PER_UNINSURED,PER_CHILD,PER_ADULT,PER_65PLUS,PER_85PLUS,MED_INCOME_2018,PER_COLLEGE_EDU,INCOME_RATIO,PER_UNEMPLOYED
297,20,626,1351,635,132,31,85.90501937,21.9589393,140.8566586,2.13,1373,1071.76,0.09,8.40E-05,2.5,1.3,0.287,0.141,1.673640167,0.677470356,1,2695,0.157841141,0.239663093,0.517228178,0.243108729,0.050535988,48894,0.63853211,3.920283019,0.022945966
155,2,484,1324,684,114,36,84.27617862,23.2943133,163.3469214,2.06,1484,898.75,0.23,0.000255911,2.9,1.7,0.303,0.152,0.32388664,0.740937224,1,2597,0.117420066,0.194221509,0.531300161,0.274478331,0.045746388,40769,0.664583333,3.967874794,0.027190332
739,10,2257,4076,1003,117,95,81.86910836,23.10080185,221.925404,2.91,2945,575.14,0.34,0.00059116,13.6,5.1,0.316,0.091,4.104477612,0.819672131,0.197981862,1550,0.170153417,0.307660851,0.55561614,0.13672301,0.015948746,55455,0.428736295,3.746786017,0.023307164
398,4,1749,3374,910,132,68,82.83118404,22.85923851,170.6240656,2.73,2340,869.3,0.43,0.000494651,6.9,2.7,0.31,0.093,3.051643193,0.806814529,1,6006,0.178924476,0.28990552,0.559257418,0.150837063,0.021879662,64426,0.587870434,3.114521739,0.02015412
85,0,319,654,254,59,17,22.00068236,9.706714219,52.81911889,2.37,629,778.45,0,0,1.6,0.8,0.283,0.089,3.125,0.721428571,1,1247,0.13803681,0.2599837,0.533007335,0.207008965,0.04808476,51250,0.752252252,3.029625468,0.025993884
197,1,1317,3229,1509,224,116,249.1270881,48.57565456,497.4542067,2.2,4068,1152.63,9.33,0.008094532,5.9,3.6,0.363,0.129,1.223021583,0.824622939,0.61264763,4098,0.11101341,0.217506193,0.533278282,0.249215524,0.03699422,42595,0.70221843,3.981575356,0.035924435
148,0,749,1493,365,32,32,51.64813125,14.66236454,102.9866236,3.07,1236,997.63,1.12,0.001122661,2.7,1.2,0.39,0.183,2.762430939,0.666949153,1,2690,0.234326367,0.287303414,0.572688914,0.140007672,0.012274645,45000,0.366468843,3.091076357,0.021433356
313,8,1372,2867,1267,213,79,150.9516006,36.00791739,333.0850129,2.43,3116,802.78,1.51,0.001880964,7.5,3.9,0.364,0.125,0.584551148,0.809656824,1,6034,0.138714915,0.24918271,0.520704686,0.230112604,0.038685071,49455,0.53978671,4.281924972,0.027554935
1796,15,8242,19286,6682,1213,545,684.4439367,204.8348011,1881.933534,2.48,14527,540.72,0.97,0.001793904,64.3,26.9,0.309,0.102,0.706319703,0.802525283,0.309191558,10724,0.101669252,0.240923707,0.563753289,0.195323005,0.035457469,56051,0.701619222,3.927628267,0.028258841
262,1,1125,2281,591,67,48,75.91672807,5.978314834,121.0022092,3.01,1666,577.87,0.35,0.000605673,7.4,2.9,0.337,0.05,4.452830189,0.787389265,1,4256,0.219130435,0.281461096,0.570678009,0.147860896,0.016762572,53527,0.461211477,3.659013387,0.021043402
135,0,413,969,436,68,25,86.14001064,17.87061539,145.1816404,2.38,973,860.31,0.32,0.000371959,2.2,1.1,0.348,0.144,0.981595092,0.831030818,1,1916,0.141754386,0.227172717,0.5330033,0.239823982,0.03740374,53854,0.721068249,3.739451719,0.025799794
682,4,3308,7442,2530,292,216,506.4922126,99.44832652,1122.338244,2.44,5779,658.02,1.8,0.002735479,20.5,8.8,0.379,0.114,1.879194631,0.821666396,0.758951122,10217,0.097094588,0.249096386,0.560391566,0.190512048,0.021987952,55904,0.676106195,3.561511455,0.029024456
703,7,4328,11109,3538,436,331,570.4316038,98.9727217,1373.993309,2.45,8160,556.68,24.1,0.043292376,35.9,15.3,0.349,0.119,1.450230719,0.848697175,0.988183624,18900,0.091431895,0.228089592,0.585454545,0.186455863,0.022977602,61793,0.652130326,3.387261393,0.029795661
70,1,539,1446,856,146,36,132.9070627,47.55433006,269.5022048,2.09,2032,914.36,4.58,0.005008968,3.4,2.2,0.291,0.135,0.571428571,0.790133779,1,3077,0.123184777,0.189721929,0.508975713,0.301302358,0.051390356,42552,0.626953125,4.637795755,0.024896266
26731,285,145643,365189,86723,11436,9723,10797.15746,3128.16087,28490.77338,2.57,226571,479.9,6.52,0.013586164,1149.6,478.6,0.271,0.077,1.159570396,0.847811185,0.03833665,20862,0.071642663,0.243731539,0.611138724,0.145129737,0.019137987,84915,0.841375903,4.004793106,0.02662457
562,8,1142,2189,612,88,49,72.1873641,18.027505,167.8573565,3.07,1556,870.98,0.44,0.000505178,4.6,1.8,0.347,0.101,0.603773585,0.769693325,1,3977,0.17309417,0.289627187,0.555161045,0.155211768,0.022318032,51314,0.406429392,3.895745021,0.022384651
368,4,1604,4121,1585,263,110,251.6491511,59.37707228,516.0471296,2.37,3818,866.66,3.3,0.003807722,9.1,4.4,0.315,0.133,1.666666667,0.821731749,0.621023161,4880,0.092670895,0.219425445,0.56374829,0.216826265,0.035978112,58483,0.726294553,3.78485627,0.02669255
106,0,574,1390,552,100,31,67.29742491,29.22942612,139.9647037,2.39,1220,722.87,0.23,0.000318176,3.5,1.7,0.299,0.105,0.78817734,0.806634304,1,2553,0.132044199,0.228139905,0.552464229,0.219395866,0.039745628,51336,0.660944206,3.722764656,0.022302158
847,6,4792,11360,3812,548,410,600.45994,127.6092524,1293.957937,2.47,10092,653.12,7.82,0.011973297,33.5,15.6,0.373,0.135,3.76119403,0.851093333,0.523395196,11309,0.104949388,0.240032058,0.569024244,0.190943699,0.027449409,47668,0.591009743,4.097837945,0.036091549
76,0,345,848,367,56,22,54.44732468,19.56278673,100.1135219,2.08,990,717.67,0.21,0.000292614,2.4,1.4,0.31,0.164,0,0.833530106,1,1750,0.137699412,0.221153846,0.543589744,0.23525641,0.035897436,51719,0.669333333,4.487012987,0.025943396
3729,31,19284,50289,11779,1281,1330,3036.720136,473.7479653,10374.72773,2.74,28697,468.97,6.14,0.013092522,164.7,62,0.368,0.108,1.530235988,0.830863623,0.290631928,22154,0.068211713,0.237043957,0.618165503,0.14479054,0.015746386,71184,0.680309051,4.103692298,0.026447136
78,1,679,1605,739,153,42,101.4323768,33.65947396,244.9187618,2.4,1864,720.46,1.06,0.001471282,4.5,2.6,0.327,0.051,1.162790698,0.749291785,1,3241,0.107283035,0.224611313,0.53092954,0.244459147,0.050611975,46196,0.747311828,3.674480355,0.026168224
295,1,2189,5381,2180,264,261,352.7894423,75.08703269,784.0054501,2.2,5446,606.4,12.34,0.020349604,16.3,9.2,0.4,0.121,4.593639576,0.816271683,1,9656,0.11465138,0.224512821,0.551897436,0.223589744,0.027076923,43699,0.594739406,5.100896861,0.048503996
227,0,685,1567,592,110,36,85.83349982,33.57130234,179.4059623,2.44,1441,1073.1,0.11,0.000102507,2.6,1.3,0.315,0.12,2.905982906,0.719680465,1,2756,0.100937919,0.240857947,0.550984529,0.208157525,0.038677918,51597,0.687702265,3.701102796,0.022973835
2598,47,7439,20892,5075,808,587,820.089858,136.4409295,1715.561474,2.35,15237,855.42,7.94,0.00928199,39.8,18,0.392,0.096,2.021796317,0.790420934,0.262986049,8860,0.122753501,0.222684548,0.625396635,0.151918817,0.024187272,44191,0.634641407,4.446287559,0.028096879
419,1,2532,6635,2783,512,188,298.1941033,45.37953397,636.2833468,2.35,5946,953.73,9.44,0.00989798,13.4,6.3,0.4,0.073,1.538461539,0.774614687,0.77764613,9845,0.107350427,0.211882845,0.555230126,0.232887029,0.042845188,51262,0.658782304,3.705584606,0.028334589
449,0,2317,5293,2112,379,143,381.9512106,66.85356439,736.6464272,2.34,4866,905.11,4.92,0.005435803,11.2,5.4,0.346,0.118,1.086705202,0.785136286,0.70969655,7180,0.084614374,0.238325447,0.544435301,0.217239251,0.038983748,50234,0.60968523,3.889580093,0.027016815
1380,9,6538,16339,5660,1090,419,697.2715502,206.9497682,1603.142361,2.22,12721,900.6,2.33,0.002587164,32.5,14.2,0.308,0.11,0.370214556,0.820651061,0.434955449,12692,0.090378625,0.229106073,0.572554929,0.198338998,0.038196026,57765,0.719350305,3.876046219,0.025644164
303,2,1061,2286,799,156,48,103.5852056,32.44679783,220.6045038,2.47,1998,979.35,1.26,0.001286568,4.7,2,0.349,0.151,2.822822823,0.723671498,1,4575,0.153111433,0.25590931,0.551374819,0.192715871,0.037626628,55568,0.514606742,3.973489493,0.020997375
1013,2,8257,19792,5631,752,629,963.1034327,126.0720015,2146.130278,2.55,13190,590.26,14.59,0.024717921,57,22.9,0.354,0.121,0.554675119,0.832030047,0.509500717,16705,0.071598873,0.245160333,0.587648456,0.167191211,0.022327791,69150,0.701496562,3.962102023,0.031780517
204,0,1433,3267,1450,264,78,194.9415816,40.44369783,355.2654996,2.28,3296,719.16,17.37,0.024153179,9.1,4.7,0.3,0.081,1.626617375,0.867831371,0.482975051,3078,0.101884312,0.23300813,0.531219512,0.235772358,0.042926829,45221,0.753096614,4.070351524,0.023875115
1128,6,7635,18096,6389,921,640,940.2074593,191.622692,2265.862134,2.37,16578,651.48,7.95,0.012202984,55.1,25.8,0.406,0.13,2.017608217,0.786865797,0.434242057,15403,0.125552327,0.237702366,0.563387298,0.198910336,0.028673724,45173,0.665387777,4.456780416,0.035366932
166,1,1132,3024,1365,241,83,258.3185614,51.80008927,591.853536,2.44,3206,702.89,7.61,0.01082673,8.5,4.6,0.386,0.146,0.815450644,0.789719626,1,5923,0.108903606,0.20503532,0.547726861,0.247237819,0.043651512,50352,0.577554745,4.251313219,0.02744709
164,6,647,1479,541,112,38,69.91621354,8.105816233,121.4355736,2.47,1467,729.93,0.2,0.000273999,4.4,2,0.293,0.084,0.862068966,0.72574178,1,3233,0.158839779,0.242594676,0.554555681,0.202849644,0.041994751,43925,0.421143847,4.222420744,0.025693036
1012,15,2639,5468,2048,468,126,297.6707852,65.84597242,542.064769,2.43,4562,719.44,2.01,0.00279384,14.2,6.4,0.338,0.082,0.942028986,0.780401417,0.752407153,7658,0.083580981,0.259871984,0.538453964,0.201674052,0.046085672,58644,0.789728682,4.226402881,0.02304316
667,0,3929,8858,3164,496,294,457.7667956,112.334003,1028.335652,2.35,7513,577.79,6.32,0.01093823,28.9,13.1,0.382,0.15,2.419984387,0.79644677,0.451368702,7453,0.092306461,0.246316845,0.555325685,0.19835747,0.031095229,44294,0.669442849,4.376207931,0.033190336
269,10,619,1486,735,147,37,90.24270947,36.29682799,194.6266618,2.21,1740,1075.01,0.26,0.000241858,2.9,1.6,0.331,0.107,1.509433962,0.77092511,1,3107,0.161290323,0.217957746,0.523239437,0.258802817,0.051760563,51033,0.639575972,4.016864781,0.024899058
1070,23,1040,3278,1112,216,59,159.8310206,68.27100515,363.4669578,2.41,2542,881.3,3.16,0.003585612,6.5,2.9,0.3,0.109,2.871287129,0.75549109,0.489860695,2778,0.10317903,0.191528545,0.603683241,0.204788214,0.039779006,49891,0.458247067,3.995866667,0.01799878
514,6,3724,9054,3163,404,304,590.5289561,98.31457495,1350.85838,2.39,7503,719.85,14.33,0.019906925,23.1,10.6,0.392,0.104,1.784328937,0.818068103,0.835348266,13612,0.099746675,0.233611442,0.567969387,0.198419171,0.025343454,55036,0.626984127,3.868281231,0.03357632
84,0,710,1897,868,173,53,102.0052615,31.74158965,204.416644,2.07,2206,894.36,1.86,0.002079699,4.3,2.5,0.29,0.15,1.341107872,0.775440591,1,3858,0.123185709,0.204316547,0.545899281,0.249784173,0.049784173,48355,0.657496561,5.002186748,0.027938851
242,0,1312,3307,1183,131,87,192.80436,43.9452638,423.3953425,2.4,2779,721.34,0.6,0.000831785,8.5,3.9,0.333,0.12,0.777096115,0.804869565,1,6091,0.094315245,0.226128921,0.56997587,0.203895209,0.022578421,51971,0.582938389,3.440291835,0.026307832
660,1,1079,4106,1377,225,93,179.19024,36.2074547,418.5675303,2.25,3152,754.65,0.38,0.000503545,9.2,4.2,0.367,0.139,0.384615385,0.834580544,0.316793346,2209,0.089494163,0.164431576,0.625723865,0.20984456,0.034288327,42853,0.526217228,3.346519115,0.022649781
425,10,1199,2847,1271,195,71,133.2464572,37.49079812,323.9804757,2.25,3049,894.56,8.68,0.009703094,6.4,3.4,0.344,0.077,1.364605544,0.824895318,0.537575328,3033,0.110975312,0.225503103,0.535452323,0.239044574,0.036674817,48272,0.686859273,3.516378748,0.024938532
676,2,7073,13741,3463,470,343,531.7100092,88.43344235,1805.499936,2.67,8626,861.91,20.89,0.024236869,25.7,10.3,0.315,0.102,2.630005977,0.782730815,0.589150157,12728,0.072576717,0.291345718,0.56600898,0.142645302,0.019359888,64657,0.741684245,4.049720346,0.024961793
484,7,2313,5170,1895,354,137,238.3691249,64.76586708,496.4532555,2.49,4514,735.72,0.68,0.000924265,13.1,6.1,0.329,0.086,1.957671958,0.804567413,0.322079536,3110,0.105590062,0.246641075,0.551290254,0.202068671,0.037747921,54029,0.777501244,3.67858631,0.026499033
199,2,526,1282,700,113,31,106.1167076,24.12985903,178.291464,2.12,1458,1069.58,0.16,0.000149591,2.4,1.4,0.277,0.105,0.338983051,0.700578991,1,2519,0.138470128,0.209728868,0.511164274,0.279106858,0.045055821,48125,0.736526946,4.249458093,0.024180967
4872,49,13969,36053,12320,2030,1075,1716.099975,349.2905165,3969.785227,2.41,28274,1272.11,16.76,0.013174961,51.4,22.5,0.36,0.116,2.75669197,0.822846277,0.312985382,20191,0.106693771,0.22407045,0.578309968,0.197619582,0.032562318,49174,0.627279407,3.862172477,0.029817214
318,3,968,2402,1294,265,66,245.0845346,41.33562249,410.1577486,2.04,2877,720.45,3.08,0.004275106,6.9,4,0.352,0.06,0.803571429,0.839378238,1,4980,0.104795737,0.20754717,0.515008576,0.277444254,0.056818182,48022,0.701650943,3.711534184,0.027477102
447,1,2166,5522,1843,271,155,307.8231303,48.68574669,593.6457644,2.36,4548,727.96,1.73,0.002376504,13.9,6.3,0.371,0.134,1.838790932,0.792630677,0.637806209,6431,0.110306178,0.22725842,0.579372574,0.193369006,0.028433533,50764,0.677957533,4.698664525,0.02806954
3564,14,12281,54413,7009,1084,1022,742.1968897,169.4055133,8213.336498,2.46,28212,621.96,12.18,0.019583253,116.6,46.3,0.253,0.047,4.878508194,0.74020863,0.138451803,9846,0.089649693,0.166628224,0.738273883,0.095097893,0.014707678,49910,0.816500711,4.773724681,0.018782276
347,7,1117,2783,1113,176,81,144.4389405,41.15515028,295.1696034,2.34,2768,895.15,4.62,0.005161146,5.8,3.1,0.352,0.108,1.369863014,0.79180602,1,5181,0.108801642,0.222820666,0.555156593,0.222022741,0.035108717,50511,0.741758242,3.995911031,0.029105282
251,0,646,1679,768,147,45,116.9760181,28.63837977,248.0179804,2.16,1869,717.97,0.21,0.000292491,4.6,2.6,0.383,0.091,1.333333333,0.775720165,1,3307,0.107173725,0.208858713,0.542838668,0.248302619,0.047526673,40598,0.669449082,4.628364172,0.026801668
533,13,1494,3724,1689,318,100,245.4302522,56.5475775,483.6001669,2.3,3910,899.44,13.18,0.014653562,7.9,4.4,0.332,0.126,0.594679186,0.89480315,0.41061693,2862,0.124470135,0.216302302,0.539163168,0.24453453,0.046040249,52806,0.745773732,3.444014983,0.026852846
2360,20,12589,32056,9756,1460,924,1559.556384,268.6419709,3785.869184,2.41,24101,721.31,1.08,0.001497276,77.2,33.5,0.345,0.102,1.071428571,0.834329129,0.145901521,8113,0.096032411,0.231411187,0.589253874,0.179334939,0.026837742,50515,0.635176709,4.067897194,0.028824557
346,3,1319,2630,948,159,57,152.2094902,34.02249188,288.6228333,2.4,2193,717.66,0.12,0.00016721,6.9,3.1,0.39,0.1,2.803738318,0.767515924,0.261142626,1289,0.117941029,0.269348581,0.537063508,0.193587911,0.032468858,71394,0.524701874,3.214167053,0.021673004
27049,150,131919,307201,74487,9604,9356,11601.50239,2297.429522,32571.7221,2.58,211593,1009.12,11.61,0.011505074,499.6,212.1,0.336,0.106,2.0961712,0.841647707,0.076586438,38168,0.113799458,0.256848135,0.598124636,0.145027229,0.018699122,54974,0.670691824,4.510809898,0.03045563
2952,13,6909,12741,2130,291,315,232.7231602,48.15401832,556.6004692,3.03,8061,640.49,0.99,0.001545692,35.9,12.6,0.359,0.07,6.707317073,0.709371182,0.11428198,2623,0.19535124,0.317217631,0.584986226,0.097796143,0.013360882,47025,0.346423334,3.651567372,0.024723334
7546,125,41950,103253,32296,4356,3184,5880.040679,998.7043363,13823.35993,2.41,79140,555.73,11.71,0.021071384,327.1,145.5,0.367,0.113,2.238963599,0.82992496,0.158244068,28157,0.089174368,0.23633936,0.581710319,0.181950321,0.024540983,55199,0.66470561,4.261957322,0.030836876
314,0,637,1312,584,123,32,96.26891729,29.16550524,159.3251096,2.19,1265,896.21,0.25,0.000278952,2.9,1.4,0.237,0.077,0.347826087,0.700487013,1,2556,0.195562436,0.251480458,0.51796289,0.230556652,0.048559021,56071,0.701842546,3.344701754,0.024390244
443,7,1403,3359,1137,163,82,147.6233523,22.87956509,329.9532977,2.19,3148,1056.28,0.21,0.000198811,5.7,3,0.397,0.199,0.142602496,0.831061693,0.242429285,1457,0.100656919,0.237836922,0.569418546,0.192744533,0.027631802,52847,0.728468113,3.451013883,0.024412027
139,1,734,1872,997,208,49,134.8760539,60.71532899,284.352071,2.14,2232,896.96,1.5,0.001672315,4.3,2.5,0.374,0.084,0.235294118,0.787769784,1,3853,0.129973475,0.203719123,0.519567027,0.27671385,0.05772967,43438,0.702189781,4.478150481,0.026175214
205,1,979,2272,927,179,53,127.1066592,45.09272426,256.3576439,2.26,2319,794.92,2.87,0.003610426,5.6,2.9,0.323,0.163,1.355932203,0.771614193,1,4437,0.167630058,0.234322642,0.543800862,0.221876496,0.042843466,48563,0.610108303,4.127991904,0.023327465
145,2,519,1118,350,61,26,19.14685528,16.02030465,53.88704187,2.52,990,680.41,0.07,0.000102879,3.3,1.5,0.379,0.038,1.234567901,0.751710655,1,2235,0.181384248,0.261197786,0.562657272,0.176144942,0.030699547,46726,0.578431373,5.060773481,0.023255814
430,3,1607,3068,884,165,75,90.83815177,14.06324562,205.7937028,2.92,2306,727.47,0.18,0.000247433,7.9,3.2,0.378,0.115,0.418848168,0.809579898,0.312368973,1788,0.164093889,0.28908077,0.551897823,0.159021407,0.029681597,56507,0.546084546,4.626714286,0.024445893
774,6,5667,13026,4303,629,381,798.8167798,117.078553,1754.904496,2.44,10865,1184.95,3.01,0.002540192,20.4,9.2,0.423,0.133,1.197144426,0.823163842,0.628543013,15168,0.096902937,0.246434162,0.566446338,0.187119499,0.027352583,54915,0.670082775,4.986036839,0.029249194
672,6,1802,4547,1362,231,110,222.0347283,45.4632593,444.9060573,2.26,3536,1074.8,0.11,0.000102345,7.4,3.3,0.334,0.049,1.081916538,0.830086834,0.308481013,2437,0.092735455,0.233692128,0.589677085,0.176630787,0.029957204,57478,0.823335168,4.385601118,0.024191775
214,3,500,1553,740,127,44,131.4663412,29.39209575,226.4911823,2.01,1682,899.63,10.15,0.011282416,3.4,1.9,0.364,0.117,0,0.790055249,1,3001,0.09855881,0.179018976,0.556032939,0.264948084,0.04547082,56810,0.69664903,3.681570016,0.02833226
299,2,1612,3906,1381,158,115,263.7333041,34.4207245,584.8052607,2.47,3227,799.62,5.32,0.00665316,8.9,4.1,0.33,0.101,1.996303142,0.760921604,1,7053,0.07361516,0.233657052,0.56616901,0.200173938,0.02290187,60450,0.766690596,3.469042756,0.029441884
137,0,378,775,350,72,21,42.32758151,15.29183703,80.65050992,2.45,781,913.71,0.05,5.47E-05,1.6,0.9,0.261,0.144,0,0.730617608,1,1485,0.132540357,0.251497006,0.515635396,0.232867598,0.047904192,58875,0.821022727,4.160671929,0.027096774
318,6,1211,2911,1298,254,80,174.60141,56.82172648,360.8654074,2.29,2955,898.67,3.92,0.004362002,6.5,3.3,0.329,0.074,0.746887967,0.796787449,1,5799,0.124939933,0.223431734,0.537084871,0.239483395,0.046863469,48889,0.636108513,3.501366174,0.027481965
144,2,549,1130,426,77,28,30.51967467,11.07304193,73.62223916,2.34,1054,718.59,0.02,2.78E-05,3.1,1.5,0.362,0.116,5.238095238,0.675496689,1,2234,0.198698995,0.260807601,0.536817102,0.202375297,0.036579572,57566,0.527446301,3.911777226,0.024778761
287,4,2088,4723,1854,251,176,273.2087126,65.86064699,628.5990515,2.28,4682,575.07,4.66,0.008103361,16.5,8.2,0.397,0.187,1.75257732,0.788739538,0.726857264,6839,0.099049599,0.240969417,0.545066359,0.213964224,0.028967109,46208,0.654231626,4.230368311,0.037264451
65,0,672,1738,773,125,69,135.0259556,27.66426464,260.6847214,2.14,2022,505.25,7.43,0.014705591,6.6,4.1,0.382,0.102,1.907894737,0.781949459,1,3309,0.120492151,0.211121583,0.546025762,0.242852655,0.039271128,34621,0.588588589,4.667368421,0.039700806
11412,178,46051,98992,20281,2509,3753,3364.854646,714.5371984,8627.96952,2.72,66747,156.19,4.59,0.029387285,1039,440.3,0.395,0.128,3.767036316,0.811993848,0.060626647,9549,0.154603436,0.278549999,0.598775737,0.122674264,0.01517626,44873,0.501615227,4.448308124,0.037912155
742,23,3906,11738,3571,372,367,504.5205397,71.69894101,1049.644043,2.55,8568,412.4,7.12,0.017264791,46,21.1,0.409,0.175,2.877192983,0.84052271,0.754556175,14077,0.067460591,0.203278689,0.610876919,0.185844392,0.019359875,39346,0.506130002,4.766444603,0.031265974
719,13,4858,12539,3725,318,336,676.4396078,80.67431478,1371.607794,2.67,9307,351.86,7.53,0.021400557,58,27,0.375,0.12,2.076573654,0.789036545,0.786981359,15705,0.071055871,0.229997159,0.593646435,0.176356406,0.015055392,40893,0.503784861,4.478774096,0.026796395
503,1,5335,13756,3572,376,431,611.2999545,70.14145026,1624.33898,2.56,9127,204.27,2.44,0.011944975,106.1,45.2,0.369,0.149,1.052016365,0.878826036,0.416973998,8932,0.052742062,0.235405727,0.606980541,0.157613732,0.016590919,54160,0.581986563,4.024791075,0.031331782
142,2,1691,4618,1670,201,248,277.2043977,55.64838598,599.3244562,2.58,3885,273.69,27.03,0.098761372,33.4,15.8,0.364,0.16,1.384615385,0.892932969,1,8249,0.064055811,0.21193132,0.578769269,0.209299411,0.025191127,44350,0.603603604,5.338154046,0.053702902
1951,28,10386,25972,7818,951,848,1103.48773,185.2216157,2607.800154,2.53,19188,500,12.46,0.02492,86.5,39.4,0.337,0.116,2.147330749,0.812323846,0.632750812,26685,0.070132569,0.235105034,0.587921043,0.176973922,0.021527526,40216,0.509695021,4.136953955,0.032650547
